Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,july,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,Marché Atwater,45.4802082,-73.5775986,113,1205.920354,53.98230088,Montreal
2020,july,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,de la Commune / St-Sulpice,45.5042425,-73.5534695,113,1512.159292,50.44247788,Montreal
2020,july,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,Marché Atwater,45.4802082,-73.5775986,112,829.6607143,62.5,Montreal
2020,july,des Bassins / Richmond,45.4876991,-73.564893,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,112,1175.625,62.5,Montreal
2020,july,de la Commune / St-Sulpice,45.5042425,-73.5534695,de la Commune / Berri,45.51086,-73.54983,111,1311.792793,39.63963964,Montreal
2020,july,Marquette / du Mont-Royal,45.53229,-73.57544,Émile-Duployé / Sherbrooke,45.5272931,-73.5648072,111,338.3423423,94.59459459,Montreal
2020,july,Marquette / du Mont-Royal,45.53229,-73.57544,Marquette / Laurier,45.53543,-73.5822,111,302.1351351,90.99099099,Montreal
2020,july,La Ronde,45.5215654,-73.5353324,Parc Jean-Drapeau (Chemin Macdonald),45.5128006,-73.5311159,111,1215.261261,51.35135135,Montreal
2020,july,Ropery / Augustin-Cantin,45.4809141,-73.5684603,Ropery / Augustin-Cantin,45.4809141,-73.5684603,111,1095.396396,82.88288288,Montreal
2020,july,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,St-André / Ste-Catherine,45.5164265,-73.5581124,110,413.7727273,95.45454545,Montreal
2020,july,des Bassins / Richmond,45.4876991,-73.564893,Marché Atwater,45.4802082,-73.5775986,109,817.6972477,53.21100917,Montreal
2020,july,des Bassins / Richmond,45.4876991,-73.564893,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,109,1074.587156,44.03669725,Montreal
2020,july,de la Commune / Berri,45.51086,-73.54983,de la Commune / St-Sulpice,45.5042425,-73.5534695,108,972.1388889,57.40740741,Montreal
2020,july,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,Normand / Marguerite-d’Youville,45.4997767,-73.5541052,108,1810.12963,35.18518519,Montreal
2020,july,Gauthier / Papineau,45.5296663,-73.5673365,Marquette / du Mont-Royal,45.53229,-73.57544,108,310.3240741,96.2962963,Montreal
2020,july,McLynn / Plamondon,45.4891131,-73.6470129,McLynn / Plamondon,45.4891131,-73.6470129,108,1567.185185,58.33333333,Montreal
2020,july,Melville / de Maisonneuve,45.4818402,-73.595379,de Maisonneuve / Greene,45.4869706,-73.5892931,108,463.2962963,82.40740741,Montreal
2020,july,Métro Laurier (Rivard / Laurier),45.5276163,-73.5891147,Marquette / Laurier,45.53543,-73.5822,107,301.7943925,93.45794393,Montreal
2020,july,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Hillside / Ste-Catherine,45.482826,-73.5908434,106,394.2830189,95.28301887,Montreal
2020,july,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Atwater / Greene,45.4804951,-73.5778266,106,477.0849057,74.52830189,Montreal
2020,july,de la Commune / Place Jacques-Cartier,45.5076101,-73.551836,des Bassins / Richmond,45.4876991,-73.564893,105,1199.580952,46.66666667,Montreal
2020,july,Marché Atwater,45.4802082,-73.5775986,des Bassins / du Séminaire,45.4905646,-73.5603333,105,782.4095238,69.52380952,Montreal
2020,july,Métro Angrignon (Lamont /  des Trinitaires),45.4470592,-73.6022951,Métro Angrignon (Lamont /  des Trinitaires),45.4470592,-73.6022951,105,1993.257143,35.23809524,Montreal
2020,july,Laurier / de Brébeuf,45.532514,-73.5848111,de Brébeuf / du Mont-Royal,45.5294078,-73.5781538,104,311.7980769,85.57692308,Montreal
2020,july,Marquette / Villeray,45.5507398,-73.6152944,Marquette / Jean-Talon,45.5474078,-73.6076689,104,233.9903846,95.19230769,Montreal
2020,july,Joseph-Manseau / René-Lévesque,45.4916865,-73.5767671,St-Mathieu / Ste-Catherine,45.4936796,-73.5791463,103,388.0970874,95.14563107,Montreal
2020,july,Melville / de Maisonneuve,45.4818402,-73.595379,Chomedey / de Maisonneuve,45.4918003,-73.5840064,103,712.3106796,75.72815534,Montreal
