Year,Month,Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member,Location
2020,november,St-Joseph / 34e avenue Lachine,45.4328398,-73.6934915,St-Joseph / 8e avenue Lachine,45.4314714,-73.671205,24,1272.625,54.16666667,Montreal
2020,november,St-André / Ontario,45.51889,-73.56353,St-André / Ste-Catherine,45.5164265,-73.5581124,23,166.0869565,100,Montreal
2020,november,Queen / Wellington,45.4976053,-73.5553497,Marché Atwater,45.4802082,-73.5775986,23,1262.434783,73.91304348,Montreal
2020,november,Métro Lucien-L'Allier  (Lucien l'Allier / Argyle),45.4948716,-73.5711238,Guy / Notre-Dame,45.4900422,-73.5671112,23,321.3913043,78.26086957,Montreal
2020,november,Métro Laurier (Rivard / Laurier),45.5276163,-73.5891147,des Érables / Laurier,45.5384608,-73.5776791,23,511.3913043,95.65217391,Montreal
2020,november,Calixa-Lavallée / Sherbrooke,45.52479,-73.56545,de Lanaudière / Marie-Anne,45.5293264,-73.5748065,23,250.4347826,100,Montreal
2020,november,Laurier / de Brébeuf,45.532514,-73.5848111,Marquette / Laurier,45.53543,-73.5822,23,117.1304348,95.65217391,Montreal
2020,november,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,Métro Peel (de Maisonneuve / Stanley),45.50038,-73.57507,23,607.7391304,78.26086957,Montreal
2020,november,du Mont-Royal / Clark,45.51941,-73.58685,Clark / Rachel,45.5173538,-73.5821289,23,193.3913043,100,Montreal
2020,november,St-Dominique / St-Zotique,45.5322646,-73.6110632,Métro Beaubien (de Chateaubriand / Beaubien),45.53536,-73.6036348,23,428.6521739,95.65217391,Montreal
2020,november,Victoria / de Maisonneuve,45.4774286,-73.6001694,Métro Atwater (Atwater / Ste-Catherine),45.4894762,-73.5845657,23,507.826087,91.30434783,Montreal
2020,november,Beatty / de Verdun,45.45073,-73.5725749,Métro Verdun (Willibrord / de Verdun),45.4594877,-73.5720921,23,264.6086957,91.30434783,Montreal
2020,november,Ontario / Viau,45.5594818,-73.535496,Desjardins / Ontario,45.5511919,-73.5408725,23,325.4347826,95.65217391,Montreal
2020,november,St-André / Ste-Catherine,45.5164265,-73.5581124,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,23,321.4347826,100,Montreal
2020,november,Édouard-Montpetit / de Stirling,45.50723,-73.615085,McLynn / Plamondon,45.4891131,-73.6470129,23,618,78.26086957,Montreal
2020,november,Panet / Ste-Catherine,45.5198453,-73.5546389,Métro Papineau (Cartier / Ste-Catherine),45.52353,-73.55199,23,207.6521739,100,Montreal
2020,november,Cartier / Masson,45.5380207,-73.5835236,Chabot / du Mont-Royal,45.5341851,-73.5735887,23,867.3043478,100,Montreal
2020,november,Shearer / Centre,45.4828251,-73.5620633,Métro Charlevoix (Centre / Charlevoix),45.4782279,-73.5696512,23,256.7391304,100,Montreal
2020,november,St-Jacques / des Seigneurs,45.4891857,-73.5719003,Léa-Roback / Sir-Georges-Etienne-Cartier,45.4716686,-73.5826439,23,1130.826087,100,Montreal
