Start Station,Start Latitude,Start Longitude,End Station,End Latitude,End Longitude,Occurence,Average Duration,Percentage Member
St-André / Ste-Catherine,45.4676657,-73.5939178,Métro Papineau (Cartier / Ste-Catherine),45.48020820000001,-73.57759859999999,92.0,376.9347826086956,98.91304347826086
Métro Vendôme (de Marlowe / de Maisonneuve),45.4676657,-73.5939178,de Maisonneuve / Greene,45.48020820000001,-73.57759859999999,91.0,606.1098901098901,91.20879120879121
St-Mathieu / Ste-Catherine,45.4676657,-73.5939178,Joseph-Manseau / René-Lévesque,45.48020820000001,-73.57759859999999,91.0,198.02197802197801,91.20879120879121
Pontiac / Gilford,45.4676657,-73.5939178,Gilford / de Lanaudière,45.48020820000001,-73.57759859999999,91.0,239.2087912087912,98.9010989010989
Bourgeoys / Favard,45.4676657,-73.5939178,Métro Charlevoix (Centre / Charlevoix),45.48020820000001,-73.57759859999999,91.0,387.14285714285717,97.8021978021978
Atateken / du Square Amherst,45.4676657,-73.5939178,St-André / Ste-Catherine,45.48020820000001,-73.57759859999999,90.0,268.4555555555556,100.0
de la Côte St-Antoine / Royal,45.4676657,-73.5939178,Métro Vendôme (de Marlowe / de Maisonneuve),45.48020820000001,-73.57759859999999,90.0,430.9888888888889,80.0
Marché Atwater,45.4676657,-73.5939178,de la Commune / Place Jacques-Cartier,45.48020820000001,-73.57759859999999,90.0,1573.0777777777778,48.888888888888886
Marché Atwater,45.4676657,-73.5939178,de la Côte St-Paul / St-Ambroise,45.48020820000001,-73.57759859999999,90.0,854.3111111111111,66.66666666666666
Léa-Roback / Sir-Georges-Etienne-Cartier,45.4676657,-73.5939178,Marché Atwater,45.48020820000001,-73.57759859999999,90.0,722.1555555555556,64.44444444444444
Gilford / de Lanaudière,45.4676657,-73.5939178,Pontiac / Gilford,45.48020820000001,-73.57759859999999,89.0,243.04494382022472,97.75280898876404
Beatty / de Verdun,45.4676657,-73.5939178,Métro Verdun (Willibrord / de Verdun),45.48020820000001,-73.57759859999999,89.0,289.7415730337079,88.76404494382022
McLynn / Plamondon,45.4676657,-73.5939178,McLynn / Plamondon,45.48020820000001,-73.57759859999999,88.0,1472.3181818181818,69.31818181818183
Elgar / de l'Île-des-Sœurs,45.4676657,-73.5939178,Place du Commerce,45.48020820000001,-73.57759859999999,88.0,579.1704545454545,64.77272727272727
Métro Mont-Royal (Rivard / du Mont-Royal),45.4676657,-73.5939178,Marquette / du Mont-Royal,45.48020820000001,-73.57759859999999,87.0,440.28735632183907,96.55172413793103
des Bassins / Richmond,45.4676657,-73.5939178,Marché Atwater,45.48020820000001,-73.57759859999999,87.0,868.0459770114943,60.91954022988506
Marquette / Laurier,45.4676657,-73.5939178,Marquette / du Mont-Royal,45.48020820000001,-73.57759859999999,86.0,231.5581395348837,88.37209302325581
Métro Atwater (Atwater / Ste-Catherine),45.4676657,-73.5939178,Métro Atwater (Atwater / Ste-Catherine),45.48020820000001,-73.57759859999999,86.0,895.1279069767442,84.88372093023256
Bennett / Ste-Catherine,45.4676657,-73.5939178,Bennett / Pierre-de-Coubertin,45.48020820000001,-73.57759859999999,86.0,416.13953488372096,98.83720930232558
Shearer / Centre,45.4676657,-73.5939178,Métro Charlevoix (Centre / Charlevoix),45.48020820000001,-73.57759859999999,86.0,278.9651162790698,97.67441860465115
de la Commune / Place Jacques-Cartier,45.4676657,-73.5939178,de la Commune / St-Sulpice,45.48020820000001,-73.57759859999999,85.0,1299.0117647058823,34.11764705882353
Émile-Duployé / Sherbrooke,45.4676657,-73.5939178,Marquette / du Mont-Royal,45.48020820000001,-73.57759859999999,85.0,281.4470588235294,97.6470588235294
Métro de l'Église (Ross / de l'Église),45.4676657,-73.5939178,de l'Église / Bannantyne,45.48020820000001,-73.57759859999999,85.0,306.15294117647056,95.29411764705881
de la Côte St-Paul / St-Ambroise,45.4676657,-73.5939178,Marché Atwater,45.48020820000001,-73.57759859999999,85.0,797.964705882353,78.82352941176471
